payment_id,timestamp,event_type,failure_code,diagnosis,action_taken,retry_count,compliance_check_result,llm_reasoning,resulting_state
pay_6HfPQBGxbxtl8n,2026-08-29 14:16:00,EXHAUSTED,CHECKOUT_ABANDONED,Cause: Customer exited checkout funnel before completing payment (drop-off). | Plan: Halt automated bank retries. Immediately trigger cart-rescue outreach with secure cart restoration link.,Loop safety limit reached,2,PASS,Max communication cycle reached without customer payment.,EXHAUSTED
pay_5kUCcAxRUpCNsW,2026-08-02 19:30:00,INGESTION,MANDATE_REVOKED,Cause: Customer has revoked the authorization mandate directly with their bank. | Plan: Halt all automatic billing. Notify the customer and offer a secure link to register a new mandate.,Ingested and diagnosed failed record,0,PASS,Diagnostic Engine parsed failure code,PENDING
pay_5kUCcAxRUpCNsW,2026-08-03 11:00:00,OUTBOUND_NUDGE_1,MANDATE_REVOKED,Cause: Customer has revoked the authorization mandate directly with their bank. | Plan: Halt all automatic billing. Notify the customer and offer a secure link to register a new mandate.,Sent nudge #1 (Respectful English),0,PASS,AI Decision: Mandate cancelled. Informing customer in professional English and providing instant reactivation link. [Mock LLM Mode],ENGAGEMENT_STARTED
pay_5kUCcAxRUpCNsW,2026-08-03 11:53:00,MOCK_PAYMENT_ATTEMPT,MANDATE_REVOKED,Cause: Customer has revoked the authorization mandate directly with their bank. | Plan: Halt all automatic billing. Notify the customer and offer a secure link to register a new mandate.,Processed payment authorization via link,1,PASS,Customer clicked payment link and authorized transaction. Success.,RECOVERED
pay_3xJ7gT2H2hsfWk,2026-08-05 09:18:00,INGESTION,NETWORK_TIMEOUT,"Cause: Transient gateway network timeout or bank API error. | Plan: Attempt 1 immediate retry. If fails again, wait 24h before next retry.",Ingested and diagnosed failed record,0,PASS,Diagnostic Engine parsed failure code,PENDING
pay_3xJ7gT2H2hsfWk,2026-08-05 11:18:00,OUTBOUND_NUDGE_1,NETWORK_TIMEOUT,"Cause: Transient gateway network timeout or bank API error. | Plan: Attempt 1 immediate retry. If fails again, wait 24h before next retry.",Sent nudge #1 (Helpful English),0,PASS,AI Decision: Transient network timeout. Reassuring customer in professional English with manual backup link. [Mock LLM Mode],ENGAGEMENT_STARTED
pay_3xJ7gT2H2hsfWk,2026-08-05 13:13:00,MOCK_PAYMENT_ATTEMPT,NETWORK_TIMEOUT,"Cause: Transient gateway network timeout or bank API error. | Plan: Attempt 1 immediate retry. If fails again, wait 24h before next retry.",Processed payment authorization via link,1,PASS,Customer clicked payment link and authorized transaction. Success.,RECOVERED
pay_61ES1iWTECNa5f,2026-08-17 18:15:00,INGESTION,BANK_DECLINE_RISK,"Cause: Bank network flagged transaction as high risk or temporarily blocked recurring debits. | Plan: Wait 24h cooling-off period, attempt 1 automated retry, then escalate if failed again.",Ingested and diagnosed failed record,0,PASS,Diagnostic Engine parsed failure code,PENDING
pay_61ES1iWTECNa5f,2026-08-18 12:00:00,OUTBOUND_NUDGE_1,BANK_DECLINE_RISK,"Cause: Bank network flagged transaction as high risk or temporarily blocked recurring debits. | Plan: Wait 24h cooling-off period, attempt 1 automated retry, then escalate if failed again.",Sent nudge #1 (Professional English),0,PASS,AI Decision: Bank decline. Informing customer in professional English and offering an alternate payment retry link. [Mock LLM Mode],ENGAGEMENT_STARTED
pay_61ES1iWTECNa5f,2026-08-18 13:37:00,MOCK_PAYMENT_ATTEMPT,BANK_DECLINE_RISK,"Cause: Bank network flagged transaction as high risk or temporarily blocked recurring debits. | Plan: Wait 24h cooling-off period, attempt 1 automated retry, then escalate if failed again.",Processed payment authorization via link,1,PASS,Customer clicked payment link and authorized transaction. Success.,RECOVERED
pay_TjsBaNwpKAlQQf,2026-08-12 17:21:00,INGESTION,CHECKOUT_ABANDONED,Cause: Customer exited checkout funnel before completing payment (drop-off). | Plan: Halt automated bank retries. Immediately trigger cart-rescue outreach with secure cart restoration link.,Ingested and diagnosed failed record,0,PASS,Diagnostic Engine parsed failure code,PENDING
pay_TjsBaNwpKAlQQf,2026-08-13 11:00:00,OUTBOUND_NUDGE_1,CHECKOUT_ABANDONED,Cause: Customer exited checkout funnel before completing payment (drop-off). | Plan: Halt automated bank retries. Immediately trigger cart-rescue outreach with secure cart restoration link.,Sent nudge #1 (Professional English),0,PASS,AI Decision: Customer dropped off at checkout. Friendly cart recovery reminder in professional English. [Mock LLM Mode],ENGAGEMENT_STARTED
pay_TjsBaNwpKAlQQf,2026-08-13 12:42:00,CUSTOMER_REPLY,CHECKOUT_ABANDONED,Cause: Customer exited checkout funnel before completing payment (drop-off). | Plan: Halt automated bank retries. Immediately trigger cart-rescue outreach with secure cart restoration link.,Customer replied: 'Stop messages / Unsubscribe',0,PASS,User revoked consent. Immediate stop rule active.,ESCALATED
pay_0Pl1XRDSEOlZie,2026-08-26 14:27:00,INGESTION,CHECKOUT_ABANDONED,Cause: Customer exited checkout funnel before completing payment (drop-off). | Plan: Halt automated bank retries. Immediately trigger cart-rescue outreach with secure cart restoration link.,Ingested and diagnosed failed record,0,PASS,Diagnostic Engine parsed failure code,PENDING
pay_0Pl1XRDSEOlZie,2026-08-26 18:27:00,OUTBOUND_NUDGE_1,CHECKOUT_ABANDONED,Cause: Customer exited checkout funnel before completing payment (drop-off). | Plan: Halt automated bank retries. Immediately trigger cart-rescue outreach with secure cart restoration link.,Sent nudge #1 (Professional English),0,PASS,AI Decision: Customer dropped off at checkout. Friendly cart recovery reminder in professional English. [Mock LLM Mode],ENGAGEMENT_STARTED
pay_0Pl1XRDSEOlZie,2026-08-26 19:51:00,MOCK_PAYMENT_ATTEMPT,CHECKOUT_ABANDONED,Cause: Customer exited checkout funnel before completing payment (drop-off). | Plan: Halt automated bank retries. Immediately trigger cart-rescue outreach with secure cart restoration link.,Processed payment authorization via link,1,PASS,Customer clicked payment link and authorized transaction. Success.,RECOVERED
pay_4zVC59yvlFSFx7,2026-08-14 13:40:00,INGESTION,INVALID_VPA,Cause: The UPI Virtual Payment Address is invalid or inactive. | Plan: Halt retries. Send outreach request for updated VPA details.,Ingested and diagnosed failed record,0,PASS,Diagnostic Engine parsed failure code,PENDING
pay_4zVC59yvlFSFx7,2026-08-14 15:40:00,OUTBOUND_NUDGE_1,INVALID_VPA,Cause: The UPI Virtual Payment Address is invalid or inactive. | Plan: Halt retries. Send outreach request for updated VPA details.,Sent nudge #1 (Polite English),0,PASS,AI Decision: Wrong UPI handle. Guiding customer in professional English to verify and update UPI VPA. [Mock LLM Mode],ENGAGEMENT_STARTED
pay_4zVC59yvlFSFx7,2026-08-14 16:06:00,NO_RESPONSE,INVALID_VPA,Cause: The UPI Virtual Payment Address is invalid or inactive. | Plan: Halt retries. Send outreach request for updated VPA details.,No reply detected from customer within window,0,PASS,Nudge #1 ignored by customer,ENGAGEMENT_STARTED
pay_4zVC59yvlFSFx7,2026-08-14 18:06:00,OUTBOUND_NUDGE_2,INVALID_VPA,Cause: The UPI Virtual Payment Address is invalid or inactive. | Plan: Halt retries. Send outreach request for updated VPA details.,Sent nudge #2 (Polite English),0,PASS,AI Decision: Mock mode follow-up. Customer responding to invalid VPA. [Mock LLM Mode],ENGAGEMENT_STARTED
pay_4zVC59yvlFSFx7,2026-08-14 18:21:00,NO_RESPONSE,INVALID_VPA,Cause: The UPI Virtual Payment Address is invalid or inactive. | Plan: Halt retries. Send outreach request for updated VPA details.,No reply detected from customer within window,0,PASS,Nudge #2 ignored by customer,ENGAGEMENT_STARTED
pay_4zVC59yvlFSFx7,2026-08-15 18:21:00,MOCK_PAYMENT_ATTEMPT,INVALID_VPA,Cause: The UPI Virtual Payment Address is invalid or inactive. | Plan: Halt retries. Send outreach request for updated VPA details.,Automated retry triggered (final attempt),1,PASS,Automated system retry failed. Retry limit reached.,ENGAGEMENT_STARTED
pay_4zVC59yvlFSFx7,2026-08-16 11:00:00,OUTBOUND_NUDGE_3,INVALID_VPA,Cause: The UPI Virtual Payment Address is invalid or inactive. | Plan: Halt retries. Send outreach request for updated VPA details.,Sent nudge #3 (Polite English),1,PASS,AI Decision: Mock mode follow-up. Customer responding to invalid VPA. [Mock LLM Mode],ENGAGEMENT_STARTED
pay_4zVC59yvlFSFx7,2026-08-16 12:49:00,NO_RESPONSE,INVALID_VPA,Cause: The UPI Virtual Payment Address is invalid or inactive. | Plan: Halt retries. Send outreach request for updated VPA details.,No reply detected from customer within window,1,PASS,Nudge #3 ignored by customer,ENGAGEMENT_STARTED
pay_4zVC59yvlFSFx7,2026-08-17 12:49:00,MOCK_PAYMENT_ATTEMPT,INVALID_VPA,Cause: The UPI Virtual Payment Address is invalid or inactive. | Plan: Halt retries. Send outreach request for updated VPA details.,Automated retry triggered (final attempt),2,PASS,Automated system retry failed. Retry limit reached.,ENGAGEMENT_STARTED
pay_4zVC59yvlFSFx7,2026-08-17 12:49:00,EXHAUSTED,INVALID_VPA,Cause: The UPI Virtual Payment Address is invalid or inactive. | Plan: Halt retries. Send outreach request for updated VPA details.,Loop safety limit reached,2,PASS,Max communication cycle reached without customer payment.,EXHAUSTED
pay_Y8deQOzxGZVRk8,2026-08-13 14:41:00,INGESTION,INSUFFICIENT_FUNDS,Cause: Customer's bank account has insufficient balance. | Plan: Wait for salary/funding (or schedule retry in 48h) + offer instant UPI payment link.,Ingested and diagnosed failed record,0,PASS,Diagnostic Engine parsed failure code,PENDING
pay_Y8deQOzxGZVRk8,2026-08-14 10:00:00,OUTBOUND_NUDGE_1,INSUFFICIENT_FUNDS,Cause: Customer's bank account has insufficient balance. | Plan: Wait for salary/funding (or schedule retry in 48h) + offer instant UPI payment link.,Sent nudge #1 (Professional English),0,PASS,AI Decision: Balance issue detected. Professional English outreach notifying customer of auto-debit failure with multi-method payment link. [Mock LLM Mode],ENGAGEMENT_STARTED
pay_Y8deQOzxGZVRk8,2026-08-14 10:34:00,MOCK_PAYMENT_ATTEMPT,INSUFFICIENT_FUNDS,Cause: Customer's bank account has insufficient balance. | Plan: Wait for salary/funding (or schedule retry in 48h) + offer instant UPI payment link.,Processed payment authorization via link,1,PASS,Customer clicked payment link and authorized transaction. Success.,RECOVERED
pay_rp9hbVlFHy6Jhq,2026-08-06 20:45:00,INGESTION,INSUFFICIENT_FUNDS,Cause: Customer's bank account has insufficient balance. | Plan: Wait for salary/funding (or schedule retry in 48h) + offer instant UPI payment link.,Ingested and diagnosed failed record,0,PASS,Diagnostic Engine parsed failure code,PENDING
pay_rp9hbVlFHy6Jhq,2026-08-07 14:00:00,OUTBOUND_NUDGE_1,INSUFFICIENT_FUNDS,Cause: Customer's bank account has insufficient balance. | Plan: Wait for salary/funding (or schedule retry in 48h) + offer instant UPI payment link.,Sent nudge #1 (Professional English),0,PASS,AI Decision: Balance issue detected. Professional English outreach notifying customer of auto-debit failure with multi-method payment link. [Mock LLM Mode],ENGAGEMENT_STARTED
pay_rp9hbVlFHy6Jhq,2026-08-07 14:19:00,NO_RESPONSE,INSUFFICIENT_FUNDS,Cause: Customer's bank account has insufficient balance. | Plan: Wait for salary/funding (or schedule retry in 48h) + offer instant UPI payment link.,No reply detected from customer within window,0,PASS,Nudge #1 ignored by customer,ENGAGEMENT_STARTED
pay_rp9hbVlFHy6Jhq,2026-08-07 17:19:00,OUTBOUND_NUDGE_2,INSUFFICIENT_FUNDS,Cause: Customer's bank account has insufficient balance. | Plan: Wait for salary/funding (or schedule retry in 48h) + offer instant UPI payment link.,Sent nudge #2 (Polite Hinglish),0,PASS,AI Decision: Mock mode follow-up. Customer responded with general balance query/delay. [Mock LLM Mode],ENGAGEMENT_STARTED
pay_rp9hbVlFHy6Jhq,2026-08-07 18:34:00,MOCK_PAYMENT_ATTEMPT,INSUFFICIENT_FUNDS,Cause: Customer's bank account has insufficient balance. | Plan: Wait for salary/funding (or schedule retry in 48h) + offer instant UPI payment link.,Processed payment authorization via link,1,PASS,Customer clicked payment link and authorized transaction. Success.,RECOVERED
pay_7SOlYxGohmYipY,2026-08-12 11:56:00,INGESTION,BANK_DECLINE_RISK,"Cause: Bank network flagged transaction as high risk or temporarily blocked recurring debits. | Plan: Wait 24h cooling-off period, attempt 1 automated retry, then escalate if failed again.",Ingested and diagnosed failed record,0,PASS,Diagnostic Engine parsed failure code,PENDING
pay_7SOlYxGohmYipY,2026-08-12 15:56:00,OUTBOUND_NUDGE_1,BANK_DECLINE_RISK,"Cause: Bank network flagged transaction as high risk or temporarily blocked recurring debits. | Plan: Wait 24h cooling-off period, attempt 1 automated retry, then escalate if failed again.",Sent nudge #1 (Professional English),0,PASS,AI Decision: Bank decline. Informing customer in professional English and offering an alternate payment retry link. [Mock LLM Mode],ENGAGEMENT_STARTED
pay_7SOlYxGohmYipY,2026-08-12 16:57:00,NO_RESPONSE,BANK_DECLINE_RISK,"Cause: Bank network flagged transaction as high risk or temporarily blocked recurring debits. | Plan: Wait 24h cooling-off period, attempt 1 automated retry, then escalate if failed again.",No reply detected from customer within window,0,PASS,Nudge #1 ignored by customer,ENGAGEMENT_STARTED
pay_7SOlYxGohmYipY,2026-08-12 18:57:00,OUTBOUND_NUDGE_2,BANK_DECLINE_RISK,"Cause: Bank network flagged transaction as high risk or temporarily blocked recurring debits. | Plan: Wait 24h cooling-off period, attempt 1 automated retry, then escalate if failed again.",Sent nudge #2 (Helpful Hinglish),0,PASS,AI Decision: Mock mode follow-up. Customer responding to bank decline issue. [Mock LLM Mode],ENGAGEMENT_STARTED
pay_7SOlYxGohmYipY,2026-08-12 19:57:00,CUSTOMER_REPLY,BANK_DECLINE_RISK,"Cause: Bank network flagged transaction as high risk or temporarily blocked recurring debits. | Plan: Wait 24h cooling-off period, attempt 1 automated retry, then escalate if failed again.",Customer replied: 'Stop messages / Unsubscribe',0,PASS,User revoked consent. Immediate stop rule active.,ESCALATED
pay_1XJOLlX9iBG63d,2026-08-19 11:10:00,INGESTION,NETWORK_TIMEOUT,"Cause: Transient gateway network timeout or bank API error. | Plan: Attempt 1 immediate retry. If fails again, wait 24h before next retry.",Ingested and diagnosed failed record,0,PASS,Diagnostic Engine parsed failure code,PENDING
pay_1XJOLlX9iBG63d,2026-08-19 14:10:00,OUTBOUND_NUDGE_1,NETWORK_TIMEOUT,"Cause: Transient gateway network timeout or bank API error. | Plan: Attempt 1 immediate retry. If fails again, wait 24h before next retry.",Sent nudge #1 (Helpful English),0,PASS,AI Decision: Transient network timeout. Reassuring customer in professional English with manual backup link. [Mock LLM Mode],ENGAGEMENT_STARTED
pay_1XJOLlX9iBG63d,2026-08-19 15:55:00,MOCK_PAYMENT_ATTEMPT,NETWORK_TIMEOUT,"Cause: Transient gateway network timeout or bank API error. | Plan: Attempt 1 immediate retry. If fails again, wait 24h before next retry.",Processed payment authorization via link,1,PASS,Customer clicked payment link and authorized transaction. Success.,RECOVERED
pay_QNU5Mv17Kc03bf,2026-08-06 16:26:00,INGESTION,INSUFFICIENT_FUNDS,Cause: Customer's bank account has insufficient balance. | Plan: Wait for salary/funding (or schedule retry in 48h) + offer instant UPI payment link.,Ingested and diagnosed failed record,0,PASS,Diagnostic Engine parsed failure code,PENDING
pay_QNU5Mv17Kc03bf,2026-08-07 13:00:00,OUTBOUND_NUDGE_1,INSUFFICIENT_FUNDS,Cause: Customer's bank account has insufficient balance. | Plan: Wait for salary/funding (or schedule retry in 48h) + offer instant UPI payment link.,Sent nudge #1 (Professional English),0,PASS,AI Decision: Balance issue detected. Professional English outreach notifying customer of auto-debit failure with multi-method payment link. [Mock LLM Mode],ENGAGEMENT_STARTED
pay_QNU5Mv17Kc03bf,2026-08-07 14:34:00,NO_RESPONSE,INSUFFICIENT_FUNDS,Cause: Customer's bank account has insufficient balance. | Plan: Wait for salary/funding (or schedule retry in 48h) + offer instant UPI payment link.,No reply detected from customer within window,0,PASS,Nudge #1 ignored by customer,ENGAGEMENT_STARTED
pay_QNU5Mv17Kc03bf,2026-08-07 17:34:00,OUTBOUND_NUDGE_2,INSUFFICIENT_FUNDS,Cause: Customer's bank account has insufficient balance. | Plan: Wait for salary/funding (or schedule retry in 48h) + offer instant UPI payment link.,Sent nudge #2 (Polite Hinglish),0,PASS,AI Decision: Mock mode follow-up. Customer responded with general balance query/delay. [Mock LLM Mode],ENGAGEMENT_STARTED
pay_QNU5Mv17Kc03bf,2026-08-07 18:09:00,NO_RESPONSE,INSUFFICIENT_FUNDS,Cause: Customer's bank account has insufficient balance. | Plan: Wait for salary/funding (or schedule retry in 48h) + offer instant UPI payment link.,No reply detected from customer within window,0,PASS,Nudge #2 ignored by customer,ENGAGEMENT_STARTED
pay_QNU5Mv17Kc03bf,2026-08-08 18:09:00,MOCK_PAYMENT_ATTEMPT,INSUFFICIENT_FUNDS,Cause: Customer's bank account has insufficient balance. | Plan: Wait for salary/funding (or schedule retry in 48h) + offer instant UPI payment link.,Automated retry triggered (final attempt),1,PASS,Automated system retry failed. Retry limit reached.,ENGAGEMENT_STARTED
pay_QNU5Mv17Kc03bf,2026-08-09 10:00:00,OUTBOUND_NUDGE_3,INSUFFICIENT_FUNDS,Cause: Customer's bank account has insufficient balance. | Plan: Wait for salary/funding (or schedule retry in 48h) + offer instant UPI payment link.,Sent nudge #3 (Polite Hinglish),1,PASS,AI Decision: Mock mode follow-up. Customer responded with general balance query/delay. [Mock LLM Mode],ENGAGEMENT_STARTED
pay_QNU5Mv17Kc03bf,2026-08-09 10:37:00,CUSTOMER_REPLY,INSUFFICIENT_FUNDS,Cause: Customer's bank account has insufficient balance. | Plan: Wait for salary/funding (or schedule retry in 48h) + offer instant UPI payment link.,Customer promised to pay on 2026-08-11,1,PASS,Customer promised payment on salary day. Paused retries and rescheduled.,PROMISE_TO_PAY
pay_QNU5Mv17Kc03bf,2026-08-11 19:37:00,MOCK_PAYMENT_ATTEMPT,INSUFFICIENT_FUNDS,Cause: Customer's bank account has insufficient balance. | Plan: Wait for salary/funding (or schedule retry in 48h) + offer instant UPI payment link.,Retried payment execution on promised date,2,PASS,Scheduled Promise-to-Pay retry executed. Failed.,ENGAGEMENT_STARTED
pay_QNU5Mv17Kc03bf,2026-08-11 19:37:00,EXHAUSTED,INSUFFICIENT_FUNDS,Cause: Customer's bank account has insufficient balance. | Plan: Wait for salary/funding (or schedule retry in 48h) + offer instant UPI payment link.,Loop safety limit reached,2,PASS,Max communication cycle reached without customer payment.,EXHAUSTED
pay_EDnvMju3TuU3wz,2026-08-16 17:29:00,INGESTION,BANK_DECLINE_RISK,"Cause: Bank network flagged transaction as high risk or temporarily blocked recurring debits. | Plan: Wait 24h cooling-off period, attempt 1 automated retry, then escalate if failed again.",Ingested and diagnosed failed record,0,PASS,Diagnostic Engine parsed failure code,PENDING
pay_EDnvMju3TuU3wz,2026-08-17 12:00:00,OUTBOUND_NUDGE_1,BANK_DECLINE_RISK,"Cause: Bank network flagged transaction as high risk or temporarily blocked recurring debits. | Plan: Wait 24h cooling-off period, attempt 1 automated retry, then escalate if failed again.",Sent nudge #1 (Professional English),0,PASS,AI Decision: Bank decline. Informing customer in professional English and offering an alternate payment retry link. [Mock LLM Mode],ENGAGEMENT_STARTED
pay_EDnvMju3TuU3wz,2026-08-17 12:35:00,CUSTOMER_REPLY,BANK_DECLINE_RISK,"Cause: Bank network flagged transaction as high risk or temporarily blocked recurring debits. | Plan: Wait 24h cooling-off period, attempt 1 automated retry, then escalate if failed again.",Customer promised to pay on 2026-08-19,0,PASS,Customer promised payment on salary day. Paused retries and rescheduled.,PROMISE_TO_PAY
pay_EDnvMju3TuU3wz,2026-08-19 21:35:00,MOCK_PAYMENT_ATTEMPT,BANK_DECLINE_RISK,"Cause: Bank network flagged transaction as high risk or temporarily blocked recurring debits. | Plan: Wait 24h cooling-off period, attempt 1 automated retry, then escalate if failed again.",Retried payment execution on promised date,1,PASS,Scheduled Promise-to-Pay retry executed. Failed.,ENGAGEMENT_STARTED
pay_EDnvMju3TuU3wz,2026-08-21 11:00:00,OUTBOUND_NUDGE_2,BANK_DECLINE_RISK,"Cause: Bank network flagged transaction as high risk or temporarily blocked recurring debits. | Plan: Wait 24h cooling-off period, attempt 1 automated retry, then escalate if failed again.",Sent nudge #2 (Helpful Hinglish),1,PASS,AI Decision: Mock mode follow-up. Customer responding to bank decline issue. [Mock LLM Mode],ENGAGEMENT_STARTED
pay_EDnvMju3TuU3wz,2026-08-21 12:59:00,CUSTOMER_REPLY,BANK_DECLINE_RISK,"Cause: Bank network flagged transaction as high risk or temporarily blocked recurring debits. | Plan: Wait 24h cooling-off period, attempt 1 automated retry, then escalate if failed again.",Customer promised to pay on 2026-08-23,1,PASS,Customer promised payment on salary day. Paused retries and rescheduled.,PROMISE_TO_PAY
pay_EDnvMju3TuU3wz,2026-08-23 21:59:00,MOCK_PAYMENT_ATTEMPT,BANK_DECLINE_RISK,"Cause: Bank network flagged transaction as high risk or temporarily blocked recurring debits. | Plan: Wait 24h cooling-off period, attempt 1 automated retry, then escalate if failed again.",Retried payment execution on promised date,2,PASS,Scheduled Promise-to-Pay retry executed. Failed.,ENGAGEMENT_STARTED
pay_EDnvMju3TuU3wz,2026-08-25 10:00:00,OUTBOUND_NUDGE_3,BANK_DECLINE_RISK,"Cause: Bank network flagged transaction as high risk or temporarily blocked recurring debits. | Plan: Wait 24h cooling-off period, attempt 1 automated retry, then escalate if failed again.",Sent nudge #3 (Helpful Hinglish),2,PASS,AI Decision: Mock mode follow-up. Customer responding to bank decline issue. [Mock LLM Mode],ENGAGEMENT_STARTED
pay_EDnvMju3TuU3wz,2026-08-25 11:39:00,CUSTOMER_REPLY,BANK_DECLINE_RISK,"Cause: Bank network flagged transaction as high risk or temporarily blocked recurring debits. | Plan: Wait 24h cooling-off period, attempt 1 automated retry, then escalate if failed again.",Customer replied: 'Stop messages / Unsubscribe',2,PASS,User revoked consent. Immediate stop rule active.,ESCALATED
pay_F4tFbf8zGD9pnL,2026-08-13 17:28:00,INGESTION,INVALID_VPA,Cause: The UPI Virtual Payment Address is invalid or inactive. | Plan: Halt retries. Send outreach request for updated VPA details.,Ingested and diagnosed failed record,0,PASS,Diagnostic Engine parsed failure code,PENDING
pay_F4tFbf8zGD9pnL,2026-08-14 12:00:00,OUTBOUND_NUDGE_1,INVALID_VPA,Cause: The UPI Virtual Payment Address is invalid or inactive. | Plan: Halt retries. Send outreach request for updated VPA details.,Sent nudge #1 (Polite English),0,PASS,AI Decision: Wrong UPI handle. Guiding customer in professional English to verify and update UPI VPA. [Mock LLM Mode],ENGAGEMENT_STARTED
pay_F4tFbf8zGD9pnL,2026-08-14 12:23:00,NO_RESPONSE,INVALID_VPA,Cause: The UPI Virtual Payment Address is invalid or inactive. | Plan: Halt retries. Send outreach request for updated VPA details.,No reply detected from customer within window,0,PASS,Nudge #1 ignored by customer,ENGAGEMENT_STARTED
pay_F4tFbf8zGD9pnL,2026-08-14 18:23:00,OUTBOUND_NUDGE_2,INVALID_VPA,Cause: The UPI Virtual Payment Address is invalid or inactive. | Plan: Halt retries. Send outreach request for updated VPA details.,Sent nudge #2 (Polite English),0,PASS,AI Decision: Mock mode follow-up. Customer responding to invalid VPA. [Mock LLM Mode],ENGAGEMENT_STARTED
pay_F4tFbf8zGD9pnL,2026-08-14 19:29:00,NO_RESPONSE,INVALID_VPA,Cause: The UPI Virtual Payment Address is invalid or inactive. | Plan: Halt retries. Send outreach request for updated VPA details.,No reply detected from customer within window,0,PASS,Nudge #2 ignored by customer,ENGAGEMENT_STARTED
pay_F4tFbf8zGD9pnL,2026-08-15 19:29:00,MOCK_PAYMENT_ATTEMPT,INVALID_VPA,Cause: The UPI Virtual Payment Address is invalid or inactive. | Plan: Halt retries. Send outreach request for updated VPA details.,Automated retry triggered (final attempt),1,PASS,Automated system retry failed. Retry limit reached.,ENGAGEMENT_STARTED
pay_F4tFbf8zGD9pnL,2026-08-16 10:00:00,OUTBOUND_NUDGE_3,INVALID_VPA,Cause: The UPI Virtual Payment Address is invalid or inactive. | Plan: Halt retries. Send outreach request for updated VPA details.,Sent nudge #3 (Polite English),1,PASS,AI Decision: Mock mode follow-up. Customer responding to invalid VPA. [Mock LLM Mode],ENGAGEMENT_STARTED
pay_F4tFbf8zGD9pnL,2026-08-16 10:29:00,NO_RESPONSE,INVALID_VPA,Cause: The UPI Virtual Payment Address is invalid or inactive. | Plan: Halt retries. Send outreach request for updated VPA details.,No reply detected from customer within window,1,PASS,Nudge #3 ignored by customer,ENGAGEMENT_STARTED
pay_F4tFbf8zGD9pnL,2026-08-17 10:29:00,MOCK_PAYMENT_ATTEMPT,INVALID_VPA,Cause: The UPI Virtual Payment Address is invalid or inactive. | Plan: Halt retries. Send outreach request for updated VPA details.,Automated retry triggered (final attempt),2,PASS,Automated system retry failed. Retry limit reached.,ENGAGEMENT_STARTED
pay_F4tFbf8zGD9pnL,2026-08-17 10:29:00,EXHAUSTED,INVALID_VPA,Cause: The UPI Virtual Payment Address is invalid or inactive. | Plan: Halt retries. Send outreach request for updated VPA details.,Loop safety limit reached,2,PASS,Max communication cycle reached without customer payment.,EXHAUSTED
pay_WJr0NRNhigzxYv,2026-08-10 18:21:00,INGESTION,MANDATE_REVOKED,Cause: Customer has revoked the authorization mandate directly with their bank. | Plan: Halt all automatic billing. Notify the customer and offer a secure link to register a new mandate.,Ingested and diagnosed failed record,0,PASS,Diagnostic Engine parsed failure code,PENDING
pay_WJr0NRNhigzxYv,2026-08-11 12:00:00,OUTBOUND_NUDGE_1,MANDATE_REVOKED,Cause: Customer has revoked the authorization mandate directly with their bank. | Plan: Halt all automatic billing. Notify the customer and offer a secure link to register a new mandate.,Sent nudge #1 (Respectful English),0,PASS,AI Decision: Mandate cancelled. Informing customer in professional English and providing instant reactivation link. [Mock LLM Mode],ENGAGEMENT_STARTED
pay_WJr0NRNhigzxYv,2026-08-11 12:24:00,MOCK_PAYMENT_ATTEMPT,MANDATE_REVOKED,Cause: Customer has revoked the authorization mandate directly with their bank. | Plan: Halt all automatic billing. Notify the customer and offer a secure link to register a new mandate.,Processed payment authorization via link,1,PASS,Customer clicked payment link and authorized transaction. Success.,RECOVERED
pay_G1GIFTKtE0bxvR,2026-08-19 20:07:00,INGESTION,NETWORK_TIMEOUT,"Cause: Transient gateway network timeout or bank API error. | Plan: Attempt 1 immediate retry. If fails again, wait 24h before next retry.",Ingested and diagnosed failed record,0,PASS,Diagnostic Engine parsed failure code,PENDING
pay_G1GIFTKtE0bxvR,2026-08-20 12:00:00,OUTBOUND_NUDGE_1,NETWORK_TIMEOUT,"Cause: Transient gateway network timeout or bank API error. | Plan: Attempt 1 immediate retry. If fails again, wait 24h before next retry.",Sent nudge #1 (Helpful English),0,PASS,AI Decision: Transient network timeout. Reassuring customer in professional English with manual backup link. [Mock LLM Mode],ENGAGEMENT_STARTED
pay_G1GIFTKtE0bxvR,2026-08-20 13:48:00,NO_RESPONSE,NETWORK_TIMEOUT,"Cause: Transient gateway network timeout or bank API error. | Plan: Attempt 1 immediate retry. If fails again, wait 24h before next retry.",No reply detected from customer within window,0,PASS,Nudge #1 ignored by customer,ENGAGEMENT_STARTED
pay_G1GIFTKtE0bxvR,2026-08-20 19:48:00,OUTBOUND_NUDGE_2,NETWORK_TIMEOUT,"Cause: Transient gateway network timeout or bank API error. | Plan: Attempt 1 immediate retry. If fails again, wait 24h before next retry.",Sent nudge #2 (Polite English),0,PASS,AI Decision: Mock mode follow-up. Customer responding to timeout. [Mock LLM Mode],ENGAGEMENT_STARTED
pay_G1GIFTKtE0bxvR,2026-08-20 20:17:00,NO_RESPONSE,NETWORK_TIMEOUT,"Cause: Transient gateway network timeout or bank API error. | Plan: Attempt 1 immediate retry. If fails again, wait 24h before next retry.",No reply detected from customer within window,0,PASS,Nudge #2 ignored by customer,ENGAGEMENT_STARTED
